"","F.halfmax","Northsea","Coas","W_Baltic","Faroe","NE_Arctic","Celtic","Iceland","Kat","W_Scotland","NGulf","GB","GM","3NO","3M","2J3KL","3Ps"
"38",0.37,0.64100190553684,0.627392407640057,0.497509225198108,0.550785488045266,0.62440642952712,0.702203844129217,0.607868831357205,0.497800433163744,0.591310506825508,0.407795323342878,0.497188226061175,0.483058070028886,0.493598971590898,0.620721131031029,0.36898180004336,0.489431388644155
"39",0.38,0.634937416831187,0.62094233196568,0.490167101399106,0.543914139275635,0.61784239102268,0.696795345475813,0.601637594624804,0.49027052402265,0.58445075505172,0.400597930636266,0.489923186173567,0.475778563938599,0.486306165948574,0.613640137533251,0.362565759222429,0.482617562004491
"40",0.39,0.628995235526314,0.614619715073063,0.483011410463367,0.537206793139883,0.611407417685741,0.691480063926146,0.595543756149833,0.482933303858595,0.577736684969058,0.393631748787978,0.482846600800351,0.468692784518213,0.479210018719119,0.606682469960975,0.356377406066778,0.475996736007738
"41",0.4,0.62317184996663,0.60842116228066,0.476035678703017,0.530658060890163,0.605098207086972,0.686255618045915,0.589582916849449,0.475782522093444,0.571164296773044,0.386887046601108,0.475951869746119,0.46179370929996,0.472303751601101,0.599845532505785,0.350405480540707,0.469561389190074
"42",0.41,0.617463871927874,0.602343384961759,0.469233706710327,0.524262768083537,0.598911553519579,0.681119704250972,0.583750851815535,0.468812159820744,0.564729717090421,0.380354568702627,0.469232672086107,0.455074625933139,0.465580852099539,0.593126789679156,0.344639400476274,0.463304350693719
"43",0.42,0.611868031684456,0.596383196901064,0.462599556080462,0.518015944926889,0.592844344935163,0.676070093776153,0.578043502442941,0.462016420469763,0.558429194616051,0.374025510010749,0.462682952723504,0.448529116496364,0.459035062261304,0.586523764827969,0.339069215193179,0.457218781987764
"44",0.43,0.60638117329167,0.590537510784283,0.456127536839191,0.51191281709572,0.586893559981575,0.671104629778403,0.572456968945961,0.455389720867379,0.552259095909437,0.367891491659582,0.456296909655734,0.442151042684241,0.452660367912686,0.580034038687881,0.333685562581825,0.451298159615733
"45",0.44,0.601000250072817,0.584803334815679,0.449812195535591,0.505948797002115,0.581056265139259,0.666221224567655,0.566987503242703,0.448926682680195,0.5462159013448,0.36194453829424,0.450068981909761,0.435934531816145,0.446450988375948,0.57365524797357,0.328479629374481,0.445536258909135
"46",0.45,0.59572232030178,0.579177769458718,0.443648303962125,0.500119475488506,0.575329611952692,0.661417856959244,0.561631502188149,0.442622124220048,0.540296201208852,0.356177056654904,0.443993838108818,0.429873963618077,0.440401366642762,0.567385084004889,0.323443114352348,0.439927138610003
"47",0.46,0.590544543072071,0.573658004295139,0.437630848466743,0.494420613925131,0.569710834353662,0.656692569741972,0.556385501137704,0.436471052596854,0.534496691940661,0.350581815373365,0.438066365635194,0.423963957731666,0.434506159983517,0.561221291367987,0.318568194257183,0.434465126348894
"48",0.47,0.585464174343747,0.568241314997958,0.431755019823712,0.48884813669031,0.564197246073228,0.652043467256242,0.551246167824072,0.430468656203464,0.528814172508223,0.345151925910213,0.432281660355793,0.418199361907266,0.428760230972437,0.555161666610498,0.313847492195265,0.429144804928105
"49",0.48,0.580478563160072,0.5629250604141,0.426016203631882,0.483398124013753,0.558786238139321,0.647468713076977,0.546210296531185,0.424610297517895,0.523245540916534,0.339880824565286,0.42663501687912,0.412575240840787,0.423158638909412,0.549204056969896,0.309274048338926,0.423960999362953
"50",0.49,0.575585148026133,0.557706679752499,0.420409971210916,0.478066805164213,0.553475276457058,0.642966527796294,0.541274802549843,0.418891506208957,0.517787790842202,0.334762255498068,0.421121919314226,0.4070868656164,0.417696631620352,0.543346359134166,0.304841292746879,0.418908764636791
"51",0.5,0.570781453442036,0.552583689873696,0.414932070967761,0.472850551963808,0.548261899468927,0.638535186901208,0.536436716900504,0.413307972531967,0.512438008389807,0.329790254698609,0.415738032503806,0.401729703719658,0.412369637618718,0.537586518033935,0.30054302013915,0.413983374128185
"52",0.51,0.566065086583624,0.547553682677101,0.409578420207252,0.467745872612254,0.543143715892121,0.634173018741811,0.531693181309489,0.407855541001791,0.507193368965401,0.324959134853155,0.410479193705338,0.396499409587705,0.407173258611705,0.531922525665263,0.296373366475838,0.409180308671155
"53",0.52,0.56143373412403,0.542614322582231,0.404345097362274,0.462749405805208,0.53811840253038,0.629878402585696,0.527041443425587,0.402530204331078,0.502051134262747,0.320263471052052,0.405341404695605,0.391391815665376,0.402103262335328,0.526352419942279,0.292326787201151,0.40449524621178
"54",0.53,0.556885159189666,0.537763344100406,0.399228334620345,0.457857915131703,0.533183702157803,0.625649766754521,0.522478852264753,0.397328097622068,0.497008649358021,0.315698087290702,0.400320824275425,0.386402923937863,0.397155575703409,0.520874283578892,0.288398037025379,0.399924052026684
"55",0.54,0.552417198444576,0.532998549493488,0.394224510924828,0.453068283736522,0.528337421472162,0.621485586838894,0.51800285387126,0.3922454928009,0.492063339908925,0.311258043717293,0.395413761152712,0.381528897912443,0.392326278256152,0.515486242998829,0.284582151127746,0.395462769470973
"56",0.55,0.548027759297357,0.528317806516395,0.38933014533023,0.448377509234064,0.52357742911537,0.617384383987903,0.513610987184262,0.387278793283841,0.48721270945426,0.306938624583856,0.390616667183287,0.376766055023465,0.387611595894682,0.51018646727325,0.280874427672471,0.391107611225196
"57",0.56,0.543714817225127,0.523719046240267,0.384541890692275,0.443782698861006,0.518901653758791,0.61334472326982,0.509300880099362,0.382424528865317,0.482454336810202,0.302735326859806,0.385926130950041,0.372110859436333,0.383007894888544,0.504973167085243,0.277270411539012,0.386854951012684
"58",0.57,0.539476413209293,0.519200260953239,0.379856527674501,0.439281064855725,0.514308082251217,0.609365212100695,0.505070245715292,0.37767935081811,0.477785873559658,0.298643849469589,0.381338871662121,0.367559915227736,0.378511676143775,0.499844593720477,0.273765879175347,0.382701315760367
"59",0.58,0.535310651278097,0.514759502135945,0.37527095905424,0.434869920053081,0.509794757827348,0.605444498737694,0.500916878756356,0.373040027196499,0.473205041631195,0.294660083118369,0.376851733356944,0.363109959920738,0.374119569719754,0.494799038083357,0.270356824490391,0.378643378177765
"60",0.59,0.531215696151179,0.510394878508941,0.370782204311761,0.430546673683782,0.505359778374752,0.601581270834215,0.4968386521618,0.36850343833354,0.468709630964227,0.290780100671858,0.372461679388729,0.358757858354635,0.369828329583546,0.489834829738007,0.267039445708308,0.374677949730377
"61",0.6,0.527189770981599,0.506104554149376,0.36638739448736,0.426308827368091,0.501001294757301,0.597774254053957,0.492833513833703,0.364066572524078,0.464297497257202,0.287000148058403,0.368165787188252,0.354500596870707,0.365634828591037,0.484950335973446,0.263810133113558,0.370801973985083
"62",0.61,0.523231155190996,0.501886746674335,0.362083767291979,0.422153971294212,0.496717509193179,0.59402221074125,0.488899483535475,0.359726521885465,0.459966559795719,0.283316635663391,0.363961243279338,0.350335277796123,0.361536053684605,0.480143960892315,0.260665457621097,0.367012520306527
"63",0.62,0.519338182393733,0.497739725488364,0.357868662457801,0.418079780572173,0.492506673685605,0.590323938645107,0.485034649933419,0.3554804783883,0.455714799357588,0.279726130187766,0.359845338538452,0.346259114209324,0.357529101297581,0.47541414452257,0.257602160111306,0.363306777884693
"64",0.63,0.515509238406113,0.493661810092798,0.353739517316037,0.414084011754512,0.488367088504505,0.58667826969456,0.481237167774257,0.351325730049876,0.45154025619197,0.276225346944191,0.355815463684527,0.342269424971189,0.353611172956192,0.470759361951517,0.254617141473919,0.359682050075043
"65",0.64,0.511742759336891,0.489651368454607,0.349693862589818,0.410164499515537,0.484297100717388,0.583084068822979,0.477505255191853,0.347259657283321,0.447441028069849,0.272811142565918,0.351869104986858,0.33836363000726,0.349779571070116,0.466178122481644,0.251707453309547,0.356135749033703
"66",0.65,0.508037229755518,0.485706815432539,0.345729318390824,0.406319153481348,0.480295102767788,0.579540232839183,0.473837191136749,0.343279729395745,0.44341526840319,0.26948050810493,0.348003840179625,0.33453924582713,0.346031694903193,0.461668968807651,0.248870289241369,0.352665390631207
"67",0.66,0.50439118093469,0.481826611258462,0.341843590408888,0.402545955203227,0.476359531099652,0.576045689343259,0.470231312922453,0.339383501229008,0.439461184430231,0.266230562497304,0.344217334572194,0.33079388126796,0.342365036716214,0.457230476214162,0.246102976793227,0.349268589629276
"68",0.67,0.500803189163961,0.478009260071843,0.338034466284448,0.398842955267374,0.472488864826132,0.572599395685088,0.466686013882733,0.33556860993699,0.435577035464474,0.263058546375053,0.340507337345002,0.327125233449835,0.3387771780741,0.452861251793566,0.243402969793685,0.345943055106033
"69",0.68,0.497271874131305,0.474253308505426,0.33429981215427,0.395208270534344,0.468681624441288,0.569200337963723,0.463199741134476,0.331832771893535,0.431761131205016,0.259961816204903,0.336871678021354,0.323531083931397,0.335265786310133,0.448559933683473,0.240767841268743,0.342686586115876
"70",0.69,0.493795897369668,0.470557344320205,0.330637569361401,0.391640081501876,0.464936370573257,0.565847530065785,0.459770993440948,0.328173779725483,0.428011830105956,0.25693783873566,0.333308263106032,0.320009295054876,0.331828611140229,0.444325190323275,0.238195276788687,0.339497067571087
"71",0.7,0.490373960765699,0.466919995087894,0.327045751320818,0.38813662978513,0.461251702777494,0.562540012741192,0.45639831917057,0.324589499465473,0.424327537802705,0.253984185736851,0.329815072882104,0.316557806470272,0.328463481420589,0.440155719729331,0.235683068237207,0.336372466332951
"72",0.71,0.487004805127939,0.463339926919142,0.323522440532722,0.384696215708667,0.457626258368747,0.55927685271459,0.453080314346551,0.321077867819405,0.420706705593106,0.251098529012362,0.326390158357792,0.31317463182903,0.325168302042337,0.436050248788281,0.233229107973288,0.333310827500914
"73",0.72,0.48368720881193,0.459815843235809,0.320065785735845,0.381317196004775,0.454058711290452,0.556057141830926,0.449815620783006,0.317636889543703,0.417147828971348,0.24827863567376,0.323031638355712,0.309857855638114,0.321941050957092,0.432007532568027,0.230831383358612,0.330310270888938
"74",0.73,0.480419986399764,0.456346483585712,0.3166739991936,0.377997981613051,0.450547771020322,0.552879996233688,0.446602924303356,0.314264634927721,0.413649446212744,0.245522363658845,0.319737696737234,0.306605630265924,0.318779776327654,0.428026353645939,0.228487971625231,0.327368987678876
"75",0.74,0.477201987431746,0.452930622498257,0.313345354106248,0.374737035576383,0.447092181510892,0.549744555574425,0.443440953037068,0.310959237376842,0.410210137007501,0.242827657481859,0.316506579755069,0.30341617309196,0.315682593798286,0.424105521453817,0.226197035060144,0.324485237241228
"76",0.75,0.474032095187934,0.449567068379498,0.310078182142684,0.371532871028728,0.443690720163862,0.546649982252173,0.440328475790971,0.307718891092014,0.406828521141707,0.240192544202534,0.313336593527611,0.300287763792646,0.312647683879299,0.420243871639201,0.223956816485166,0.321657344114244
"77",0.76,0.470909225517429,0.446254662445155,0.306870871085749,0.368384049270344,0.440342196837128,0.543595460681549,0.437264300491585,0.304541848841659,0.403503257223782,0.237615129601941,0.310226101628881,0.297218741756108,0.309673289440922,0.416440265442603,0.221765635012027,0.318883695132813
"78",0.77,0.467832325713363,0.442992277690232,0.303721862585334,0.365289177926301,0.43704545288337,0.540580196588256,0.434247272695079,0.301426419822071,0.40023304145478,0.235093594553754,0.307173522788264,0.294207503619165,0.306757713311627,0.41269358909024,0.219621882054151,0.316162736699106
"79",0.78,0.464800373431665,0.439778817893898,0.300629650013841,0.362246909184359,0.433799360219197,0.53760341633088,0.431276274161649,0.298370967602568,0.397016606440894,0.232626191580245,0.304177328694545,0.291252500920126,0.303899315976341,0.409002753201885,0.217524017577882,0.31349297218736
"80",0.79,0.461812375651734,0.43661321665834,0.297592776418877,0.359255938108475,0.430602820423786,0.534664366247839,0.428350221491256,0.295373908151865,0.393852720046678,0.23021124158291,0.301236041899051,0.288352237861375,0.301096513370148,0.405366692213442,0.215470566577207,0.310872959475658
"81",0.8,0.458867367677255,0.433494436480383,0.294609832568296,0.356315001024378,0.427454763866069,0.531762312028447,0.425468064817847,0.292433707942254,0.390740184287476,0.227847130738218,0.298348233812962,0.285505269176067,0.298347774763321,0.401784363813866,0.21346011575715,0.308301308597945
"82",0.81,0.455964412175461,0.430421467854665,0.29167945508302,0.353422873973854,0.4243541488595,0.528896538107085,0.422628786559299,0.28954888212834,0.387677834259649,0.225532307549529,0.295512522794151,0.282710198093556,0.295651620733679,0.398254748396062,0.211491310412094,0.305776679509896
"83",0.82,0.453102598253232,0.427393328407245,0.288800324653272,0.350578371234534,0.421299960843499,0.526066347079515,0.419831400220472,0.28671799279723,0.384664537107243,0.223265280046717,0.292727572319126,0.279965674398487,0.293006621222466,0.394776848521403,0.209562851486267,0.303297779962645
"84",0.83,0.450281040568481,0.424409062058543,0.285971164334102,0.347780343902149,0.418291211590683,0.523271059140422,0.417074949246906,0.283939647287196,0.38169919102376,0.221044613125542,0.289992089235916,0.277270392578784,0.290411393670113,0.391349688397525,0.207673492804534,0.300863363478682
"85",0.84,0.447498878475363,0.421467738214546,0.283190737916314,0.345027678532352,0.415326938439036,0.520510011541321,0.41435850592679,0.281212496571965,0.378780724287785,0.218868926019246,0.28730482209393,0.274623090057989,0.287864601228428,0.387972313369042,0.205822038462476,0.298472227424558
"86",0.85,0.444755275201882,0.418568450985289,0.280457848369095,0.342319295839367,0.412406203548189,0.517782558067968,0.411681170338978,0.278535233707918,0.375908094331245,0.21673688989529,0.284664559547052,0.2720225455077,0.285364951045868,0.384643789420878,0.204007340365517,0.29612321117536
"87",0.86,0.44204941705857,0.415710318429598,0.277771336350858,0.339654149448852,0.409528093179018,0.515088068536516,0.409042069344913,0.275906592341597,0.373080286839122,0.214647225570551,0.28207012882642,0.26946757723607,0.282911192622765,0.381363202693865,0.202228295907572,0.293815194366161
"88",0.87,0.43938051267694,0.41289248182519,0.275130078784975,0.337031224702489,0.406691716995796,0.512425928307622,0.406440355622454,0.273325345275016,0.3702963148795,0.212598701338654,0.279520394279527,0.266957041648537,0.280502116233455,0.378129659012312,0.200483845780363,0.291547095225941
"89",0.88,0.436747792276481,0.410114104963196,0.272532987497271,0.334449537511952,0.403896207390141,0.509795537817797,0.403875206739663,0.270790303086411,0.367555218062855,0.210590130903507,0.277014255972453,0.264489831777201,0.278136551412442,0.374942283423234,0.198772971905146,0.289317868989723
"90",0.89,0.434150506959031,0.407374373466252,0.269979007912304,0.331908133259994,0.401140718826062,0.507196312127297,0.401345824266749,0.26830031280413,0.364856061729538,0.208620371413402,0.274550648352211,0.262064875875418,0.27581336550183,0.371800219746937,0.197094695479183,0.287126506384891
"91",0.9,0.431587928029406,0.404672494129308,0.267467117805605,0.329406085746525,0.398424427205401,0.504627680483906,0.398851432924412,0.265854256631498,0.362197936164453,0.206688321590387,0.272128538966338,0.2596811360744,0.2735314622574,0.368702630138687,0.195448075129805,0.284972032187896
"92",0.91,0.429059346341188,0.402007694282354,0.264996326109215,0.326942496177654,0.395746529252999,0.50208908590195,0.396391279766949,0.263451050720547,0.359579955837964,0.204792919949909,0.269746927237008,0.257337607098756,0.27128978051081,0.365648694661154,0.193832205169403,0.282853503847746
"93",0.92,0.426564071666685,0.399379221174283,0.262565671767983,0.324516492195757,0.393106241920945,0.499579984755971,0.393964633398543,0.261089643992641,0.357001258672073,0.202933143105979,0.267404843287106,0.255033315038095,0.269087292885516,0.362637610867388,0.192246213945133,0.280770010172888
"94",0.93,0.424101432090042,0.396786341377139,0.260174222644216,0.322127226948728,0.390502801811284,0.497099846388451,0.391570783221246,0.258769017004049,0.354461005331012,0.201108004157418,0.265101346815802,0.252767316171951,0.266923004564135,0.359668593394022,0.190689262277554,0.278720670078272
"95",0.94,0.421670773422591,0.394228340210027,0.257821074468408,0.319773878196682,0.387935464616581,0.494648152731057,0.389209038713227,0.256488180854665,0.351958378535342,0.199316551150955,0.262835526021308,0.250538695845452,0.264795952105025,0.356740873564486,0.18916054198279,0.27670463138955
"96",0.95,0.419271458639533,0.391704521182005,0.255505349833886,0.317455647454417,0.38540350457775,0.492224397938858,0.386878728735945,0.2542461761381,0.349492582398758,0.197557865617193,0.260606496568624,0.248346567393261,0.262705202306031,0.353853699001931,0.187659274473175,0.27472106970155
"97",0.96,0.416902867337093,0.389214205453264,0.253226197233319,0.315171759168077,0.382906213958598,0.489828088037024,0.384579200868947,0.252042071931484,0.347062841786781,0.19583106117568,0.258413400600167,0.246190071109499,0.260649851113354,0.351006333251651,0.186184709431674,0.272769187288298
"98",0.97,0.414564395209321,0.386756731313977,0.25098279013514,0.312921459924486,0.38044290253653,0.487458740579512,0.382309820771066,0.249874964823355,0.344668401696572,0.194135282205533,0.256255405787322,0.24406837326142,0.258629022573662,0.34819805541275,0.184736123555691,0.270848212062018
"99",0.98,0.412255453543771,0.384331453680184,0.248774326098034,0.310704017691727,0.378012897108898,0.485115884319278,0.380069971566866,0.247743977978112,0.34230852665712,0.192469702578245,0.254131704421,0.241980665144768,0.256641867827595,0.345428159778812,0.183312819366144,0.268957396578687
"100",0.99,0.40997546873528,0.381937743606106,0.246600025921744,0.308518721089591,0.375615541014472,0.482799058889577,0.377859053257204,0.245648260235549,0.339982500149094,0.190833524449506,0.25204151253944,0.239926162178851,0.25468756414293,0.342695955487356,0.181914124077979,0.267096017087823
"101",1,0.407723881817154,0.379574987812342,0.244459132832513,0.306364878688597,0.373250193669564,0.48050781449592,0.375676482152869,0.24358698524406,0.337689624043664,0.189225977107026,0.249984069091537,0.23790410303943,0.25276531398573,0.340000766177853,0.180539388528529,0.265263372624353
"102",1.01,0.40550014800905,0.377242588229365,0.242350911701593,0.304241818336338,0.370916230118311,0.478241711618282,0.373521690330273,0.241559350626168,0.335429218059628,0.187646315871521,0.247958635134092,0.235913748827683,0.250874344127883,0.337341929658077,0.179187986160361,0.263458784140463
"103",1.02,0.403303736280904,0.374939961555791,0.240274648295306,0.302148886509961,0.368613040596669,0.476000320723174,0.371394125108252,0.239564577175085,0.333200619238206,0.186093821048178,0.245964493061431,0.233954382273529,0.24901390478951,0.334718797578595,0.177859312055459,0.261681593675518
"104",1.03,0.401134128932279,0.372666538830926,0.238229648555236,0.300085447693673,0.366340030109669,0.47378322198521,0.369293248545053,0.237601908081052,0.331003181434891,0.184567796926055,0.24400094586596,0.232025306971731,0.24718326881477,0.332130735115177,0.176552782017823,0.259931163562154
"105",1.04,0.398990821186515,0.370421765021061,0.236215237907188,0.298050883780177,0.364096618021521,0.471590005017804,0.367218536954627,0.235670608186288,0.328836274827741,0.183067570823011,0.242067316428236,0.230125846649259,0.24538173087969,0.32957712065893,0.175267831701703,0.25820687566683
"106",1.05,0.396873320799115,0.368205098619073,0.234230760597622,0.296044593495021,0.361882237658131,0.469420268612658,0.36516948044142,0.2337699632674,0.326699285441576,0.181592492173889,0.240162946835262,0.228255344462472,0.243608606730663,0.327057345513966,0.174003915782901,0.25650813066315
"107",1.06,0.394781147679802,0.366016011256844,0.232275579056335,0.294065991842885,0.359696335921652,0.467273620487717,0.363145582452851,0.231899279344164,0.324591614687495,0.180141931659807,0.238287197725736,0.226413162322747,0.241863232452355,0.324570813602408,0.172760507170722,0.254834347336394
"108",1.07,0.392713833527726,0.363853987330071,0.230349073284231,0.292114509574872,0.35753837291667,0.465149677043275,0.36114635934873,0.230057882013643,0.322512678917199,0.1787152803765,0.23643944766106,0.224598680249271,0.2401449637638,0.322116941176544,0.171537096258298,0.253184961917761
"109",1.08,0.390670921479305,0.361718523635041,0.228450640265054,0.29018959267591,0.355407821587655,0.463048063125924,0.359171339986896,0.228245115808625,0.320461908991612,0.177311949039811,0.23461909252098,0.222811295747754,0.238453175341511,0.319695156537963,0.170333190209157,0.251559427446909
"110",1.09,0.388651965768212,0.35960912901694,0.226579693400032,0.288290701871424,0.353304167367319,0.46096841180007,0.357220065324388,0.22646034357944,0.318438749863289,0.175931367226473,0.232825544922766,0.221050423213891,0.236787260168494,0.317304899763486,0.169148312278051,0.249957213161447
"111",1.1,0.38665653139705,0.357525324029332,0.224735661964439,0.286417312152461,0.35122690783553,0.458910364126726,0.355292088033495,0.224702945898226,0.316442660172157,0.174572982648473,0.231058233662914,0.219315493360466,0.235146628908105,0.314945622437723,0.167982001164154,0.248377803912118
"112",1.11,0.384684193820255,0.355466640604389,0.222917990585099,0.284568912318502,0.349175552388441,0.45687356894933,0.353386972132062,0.222972320484764,0.314473111854122,0.173236260459355,0.22931660318038,0.217605952667045,0.233530709301719,0.312616787392089,0.166833810394877,0.246820699602448
"113",1.12,0.382734538637812,0.353432621733539,0.221126138737931,0.282745004537223,0.347149621917521,0.454857682686316,0.351504292627453,0.221267881653047,0.312529589762093,0.171920682590896,0.22760011304042,0.215921262851236,0.231938945589245,0.310317868450122,0.165703307738645,0.245285414651724
"114",1.13,0.380807161299355,0.351422821158145,0.219359580264667,0.2809451039205,0.345148648498153,0.452862369130218,0.349643635173604,0.219589059777757,0.310611591299011,0.170625747118701,0.225908237438138,0.214260900360577,0.230370797951545,0.308048350178937,0.164590074645083,0.243771477480225
"115",1.14,0.37890166681828,0.349436803069902,0.217617802907913,0.279168738115987,0.343172175087515,0.450887299253041,0.347804595740626,0.217935300779897,0.30871862606247,0.169350967655308,0.224240464720908,0.212624355884142,0.228825741973866,0.305807727646663,0.163493705711143,0.242278430015645
"116",1.15,0.377017669495469,0.347474141820596,0.215900307863776,0.277415446913626,0.341219755231432,0.448932151017707,0.345986780296435,0.216306065630815,0.306850215500527,0.168095872769494,0.222596296928856,0.211011133882984,0.227303268129437,0.303595506185725,0.162413808171809,0.240805827219764
"117",1.16,0.375154792652282,0.345534421640931,0.214206609351288,0.275684781866478,0.339290952779934,0.446996609195335,0.344189804499921,0.214700829873912,0.30500589257833,0.16686000543051,0.220975249352632,0.209420752138614,0.225802881282397,0.301411201161798,0.161350001414073,0.239353236634406
"118",1.17,0.373312668372458,0.343617236368093,0.212536234197938,0.273976305925286,0.337385341611218,0.445080365188156,0.342413293405178,0.213119083163356,0.303185201455191,0.165642922476078,0.219376850107737,0.207852741318719,0.224324100209287,0.299254337748328,0.160301916512979,0.237920237945819
"119",1.18,0.3714909372526,0.341722189181779,0.210888721440604,0.27228959308622,0.335502505363778,0.443183116857875,0.340656881176343,0.211560328819148,0.30138769717175,0.164444194103005,0.217800639724726,0.206306644559378,0.22286645713835,0.297124450706439,0.159269195788575,0.236506422566628
"120",1.19,0.369689248160911,0.339848892348391,0.209263621941262,0.270624228051259,0.333642037176421,0.441304568359262,0.338920210812626,0.210024083397893,0.299612945346898,0.163263403379357,0.216246170754585,0.204782017063064,0.221429497305912,0.29502108417013,0.158251492382702,0.235111393234572
"121",1.2,0.367907258003896,0.337996966973124,0.207660498016831,0.268979805900709,0.331803539435933,0.439444429978818,0.337202933883096,0.208509876278697,0.297860521884114,0.162100145777165,0.214713007388684,0.203278425711763,0.220012778529176,0.292943791436602,0.157248469854605,0.23373476362726
"122",1.21,0.366144631500712,0.33616604275968,0.206078923082579,0.267355931777365,0.329986623532157,0.437602417978325,0.335504710270857,0.207017249263598,0.296130012686912,0.160954028724715,0.21320072509268,0.201795448694556,0.218615870794755,0.290892134761597,0.156259801794397,0.232376157992224
"123",1.22,0.364401040964903,0.334355757777369,0.204518481308521,0.265752220581849,0.328190909620232,0.435778254443098,0.333825207926219,0.205545756191974,0.294421013383086,0.159824671177502,0.211708910253785,0.200332675149058,0.217238355862324,0.288865685159633,0.155285171453482,0.231035210791593
"124",1.23,0.362676166093234,0.332565758235317,0.202978767288267,0.264168296678691,0.326416026389797,0.433971667134809,0.332164102628507,0.204094962568403,0.292733129057463,0.158711703206967,0.210237159840875,0.198889704816127,0.215879826882783,0.286864022208988,0.154324271391076,0.229711566360732
"125",1.24,0.360969693761377,0.330795698263585,0.201459385719823,0.262603793612704,0.324661610840914,0.43218238934869,0.330521077756174,0.202664445203464,0.291065973992869,0.157614765606222,0.208785081076879,0.197466147707289,0.214539888030349,0.284886733861347,0.153376803136031,0.22840487858022
"126",1.25,0.35928131782619,0.329045239700933,0.199959951097835,0.26105835383527,0.322927308066518,0.430410159774991,0.328895824064882,0.201253791866982,0.289419171419047,0.156533509511956,0.207352291122977,0.19606162378434,0.213218154148041,0.282933416255966,0.152442476863187,0.227114810560595
"127",1.26,0.357610738934352,0.327314051889033,0.198480087416825,0.259531628440128,0.321212771041179,0.428654722364534,0.327288039473241,0.199862600953251,0.287792353269254,0.155467596041784,0.205938416774101,0.194675762650625,0.211914250406009,0.281003673538265,0.151521011083556,0.225841034339282
"128",1.27,0.355957664337128,0.325601811472901,0.197019427884971,0.258023276908311,0.319517660415994,0.426915826198227,0.325697428855894,0.198490481157783,0.286185159944281,0.154416695946343,0.204543094165299,0.193308203253513,0.210627811972209,0.279097117682714,0.150612132347637,0.224583230589195
"129",1.28,0.354321807711036,0.323908202207355,0.195577614647994,0.256532966861849,0.317841644319399,0.425193225360409,0.324123703843682,0.197137051165156,0.284597240083656,0.153380489275455,0.203165968488514,0.191958593597598,0.209358483694937,0.277213368319938,0.149715574961236,0.223341088338483
"130",1.29,0.352702888984209,0.322232914769293,0.194154298522761,0.255060373825921,0.316184398163734,0.42348667881589,0.322566582630598,0.195801939347527,0.283028250343784,0.152358665057723,0.201806693719363,0.190626590468195,0.208105919796754,0.275352052567902,0.14883108071319,0.222114304700956
"131",1.3,0.351100634168245,0.320575646575599,0.192749138740203,0.253605180999116,0.314545604457368,0.42179595029056,0.321025789787266,0.194484783473435,0.281477855182806,0.15135092099295,0.200464932353519,0.189311859164706,0.206869783579364,0.2735128048671,0.147958398614404,0.220902584616714
"132",1.31,0.349514775195354,0.318936101606497,0.191361802697189,0.252167079031497,0.31292495262223,0.420120808155467,0.319501056080705,0.193185230426493,0.279945726651943,0.150356963156815,0.199140355152309,0.188014073243455,0.205649747138999,0.271695266819637,0.147097284647677,0.219705640602554
"133",1.32,0.347945049760603,0.317313990234174,0.189991965716981,0.250745765810161,0.311322138816561,0.418461025314216,0.317992118300129,0.191902935933602,0.278431544193118,0.149376505717242,0.197832640897161,0.186732914269619,0.204445491091922,0.269899087032113,0.146247501527796,0.218523192511727
"134",1.33,0.346391201169097,0.315709029056488,0.188639310817958,0.24934094625201,0.309736865762733,0.416816379093613,0.316498719088546,0.190637564302352,0.276934994442657,0.14840927066196,0.196541476152565,0.185468071577871,0.203256704309647,0.268123920962205,0.145408818471414,0.217354967302656
"135",1.34,0.344852978187897,0.314120940735622,0.187303528490264,0.247952332103471,0.308168842579984,0.415186651137421,0.315020606779957,0.189388788167238,0.27545577104085,0.147454987536739,0.19526655503719,0.184219242041406,0.202083083663488,0.266369430768871,0.144581010976262,0.216200698816226
"136",1.35,0.343330134902533,0.312549453841487,0.185984316480072,0.246579641746881,0.306617784621907,0.413571627303142,0.313557535241912,0.188156288244402,0.273993574447208,0.146513393193854,0.194007579002866,0.182986129849001,0.200924333778102,0.264635285166074,0.143763860609238,0.215060127561297
"137",1.36,0.341822430577937,0.310994302699756,0.184681379581183,0.245222600013295,0.305083413318562,0.411971097561717,0.312109263723249,0.186939753094557,0.272548111761206,0.145584231550295,0.192764256621103,0.181768446289801,0.199780166793647,0.262921159279942,0.142957154802987,0.213933000508079
"138",1.37,0.340329629523639,0.309455227244347,0.183394429433656,0.243880938001488,0.30356545602305,0.410384855900055,0.310675556706805,0.185738878893813,0.271119096548345,0.144667253355336,0.19153630337686,0.180565909545522,0.198650302136261,0.261226734509285,0.142160686660563,0.21281907088906
"139",1.38,0.338851500963094,0.307931972874242,0.182123184329209,0.242554392902892,0.302063645862431,0.408812700226295,0.309256183766919,0.184553369212102,0.269706248671362,0.14376221596702,0.190323441469296,0.179378244489773,0.197534466296505,0.259551698389378,0.141374254767812,0.211718098007154
"140",1.39,0.337387818906973,0.306424290314469,0.180867369023131,0.241242707832267,0.30057772159284,0.407254432277713,0.307850919431545,0.18338293479894,0.268309294126415,0.142868883137195,0.189125399619221,0.178205182494236,0.196432392615495,0.257895744458935,0.140597663013117,0.210629847050789
