"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.00206805180019,0.0625043371121682,16.0319763091306,7.56180565443447e-11
"2","dd$cvs_mode",-0.520269329447834,0.14373456842561,-3.61965347060613,0.00252195216736805
