"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.92569727877449,0.0814435850693111,11.36611653314,9.04261788485224e-09
"2","dd$mode_age",0.0151819246041322,0.0134105803603461,1.1320855769243,0.275372138870247
