"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.00187861816632,0.0661030400872355,15.1563168175646,1.67682197416154e-10
"2","dd$cvs_mode",-0.593371975628934,0.152010122457725,-3.90350304331842,0.00141111052238265
