"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.995131223478363,0.0521526297129676,19.0811322258392,6.23019596519872e-12
"2","dd$cvs_mode",-0.402327423612922,0.119929849197532,-3.35468964819812,0.00434335550785899
