"V1" "V2" "V3" "V4" "V5"
"1" 0 1.14599700570708e-06 2.8649925142677e-06 4.58398802282832e-05 5.7299850285354e-06
"2" 0 3.3877235692452e-05 8.469308923113e-05 0.00135508942769808 0.00016938617846226
"3" 0 0.000427424038294184 0.00106856009573546 0.0170969615317673 0.00213712019147092
"4" 0 0.00377214081644986 0.00943035204112466 0.150885632657995 0.0188607040822493
"5" 0 0.0250148539073075 0.0625371347682687 1.0005941562923 0.125074269536537
"6" 0 0.0962292441666811 0.240573110416703 3.84916976666725 0.481146220833406
"7" 0 0.163141820510091 0.407854551275226 6.52567282040362 0.815709102550453
"8" 0 0.174637472898713 0.436593682246784 6.98549891594854 0.873187364493567
"9" 0 0.16382867918639 0.409571697965974 6.55314716745558 0.819143395931948
"10" 0 0.147342223871164 0.36835555967791 5.89368895484656 0.736711119355821
"11" 0 0.12968410597702 0.324210264942549 5.18736423908079 0.648420529885099
"12" 0 0.112482909586033 0.281207273965082 4.49931638344131 0.562414547930164
"13" 0 0.0965092176541231 0.241273044135308 3.86036870616492 0.482546088270615
"14" 0 0.0821221609403806 0.205305402350952 3.28488643761523 0.410610804701903
"15" 0 0.0694372862052924 0.173593215513231 2.77749144821169 0.347186431026462
"16" 0 0.0584243552637795 0.146060888159449 2.33697421055118 0.292121776318897
"17" 0 0.0489714818840312 0.122428704710078 1.95885927536125 0.244857409420156
