"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098 0.00133956375179098
"2" 0.0215088461860629 0.0214700726451983 0.0214313690005736 0.0213927351261882 0.0213541708962688 0.0213156761852688 0.021277250867868 0.0212388948189719 0.0212006079137117 0.0211623900274437 0.0211242410357487 0.021086160814432 0.0210481492395227 0.0210102061872733 0.0209723315341595 0.0209345251568796
"3" 0.125532932298807 0.124097273317726 0.122678033268891 0.121275024376973 0.119888061014139 0.118516959675491 0.117161538954787 0.115821619520441 0.114497024091792 0.113187577415655 0.111893106243129 0.110613439306674 0.109348407297457 0.108097842842946 0.106861580484767 0.105639456656812
"4" 0.315053968452648 0.297927335032523 0.281731721696823 0.266416517308127 0.251933861998586 0.238238497608295 0.225287626253974 0.213040776585988 0.201459677315767 0.190508137618395 0.180151934036622 0.170358703532892 0.161097842355153 0.152340410400429 0.14405904077727 0.136227854284477
"5" 0.347866134918164 0.290887294555463 0.243241320842291 0.203399534020628 0.170083644902719 0.142224742070748 0.118928996780733 0.0994489852422153 0.0831597081739493 0.0695385382438353 0.0581484520240796 0.0486240084734085 0.0406596240780929 0.0339997684698484 0.0284307659555104 0.0237739399176743
"6" 0.256103092357279 0.178898632795394 0.124968115462708 0.0872954121463969 0.0609794662710051 0.0425966865298788 0.0297555523897316 0.0207854875612688 0.0145195252133431 0.010142490610311 0.00708495038706309 0.00494913171880236 0.00345717378836989 0.00241497928971753 0.00168696320369666 0.00117841377056255
"7" 0.163308015720336 0.0937653626295542 0.0538365688314282 0.0309109468812266 0.0177479110915447 0.0101901876161768 0.00585082509807896 0.00335932522713982 0.00192879906552041 0.00110744437754837 0.000635853195538846 0.000365083154037959 0.00020961711020317 0.00012035431491139 6.91029520622163e-05 3.96763338915493e-05
"8" 0.0976186532367081 0.0459216831086179 0.0216024387717669 0.010162200714293 0.00478049374187078 0.00224883576486764 0.00105789539123395 0.00049765424237634 0.00023410608176135 0.000110127982142683 5.18063108808195e-05 2.43706803199466e-05 1.14644345285147e-05 5.39308945557119e-06 2.53701251496103e-06 1.19345925078619e-06
"9" 0.0560946197292849 0.0216074068014521 0.00832308037627532 0.00320601484419148 0.00123494316004382 0.000475694805749914 0.000183235597830608 7.05815659673014e-05 2.71877163246517e-05 1.04725916578866e-05 4.03399736569233e-06 1.55387847421301e-06 5.98547320124032e-07 2.30557859171778e-07 8.88098979623838e-08 3.42091915861026e-08
"10" 0.0313476319862681 0.0098863772015156 0.00311795335014341 0.000983336251036446 0.0003101233642761 9.78063210509688e-05 3.08460359310709e-05 9.72818446125874e-06 3.06806272040125e-06 9.67601806257067e-07 3.05161054644116e-07 9.62413140088418e-08 3.03524659558883e-08 9.5725229761381e-09 3.01897039475684e-09 9.52119129631516e-10
