"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986 0.00284474617462986
"2" 0.0465858000995834 0.0462506644195304 0.045917939687101 0.0455876085580708 0.0452596538129889 0.0449340583562798 0.0446108052153532 0.0442898775397181 0.0439712586001054 0.0436549317875954 0.0433408806127518 0.0430290887047626 0.0427195398105866 0.0424122177941059 0.042107106635285 0.0418041904293356
"3" 0.203512884461899 0.194901687577085 0.186654854412952 0.178756967725797 0.171193262618431 0.163949598937585 0.157012434839249 0.150368801472548 0.144006278734799 0.137912972052456 0.132077490144499 0.126488923726733 0.121136825117159 0.116011188704294 0.111102432241943 0.106401378935433
"4" 0.316149938755762 0.270534980240886 0.231501469910067 0.19809981882122 0.169517447263922 0.145059016701121 0.124129513899155 0.106219775724712 0.0908941024628072 0.0777796583183443 0.0665574012416685 0.0569543214231332 0.0487367996384266 0.0417049238695938 0.0356876259391734 0.0305385198437666
"5" 0.288181964824014 0.206678326602228 0.148225551564904 0.106304393391983 0.0762393793453977 0.0546773541290889 0.0392135020015515 0.0281231373338823 0.0201693501760978 0.0144650535143513 0.0103740463300106 0.00744005800949382 0.00533586041779097 0.00382677209798872 0.00274448421497646 0.00196828904710937
"6" 0.21563639401259 0.127177237136303 0.075006121854733 0.044236833904934 0.026089836743229 0.0153871676881563 0.00907498700714904 0.00535221236610775 0.00315660806889861 0.00186169266446391 0.00109798223322924 0.000647563911863086 0.000381917855550467 0.000225246104231805 0.000132844816586222 7.83487259591637e-05
"7" 0.147267145126224 0.0711651705012426 0.0343897580694604 0.0166184588858024 0.00803068097138948 0.00388073510951935 0.00187532103988567 0.000906227532513408 0.000437924133104915 0.000211621849342625 0.000102263848310145 4.94178399049359e-05 2.38806082621047e-05 1.15400319412008e-05 5.57658899397719e-06 2.6948231136795e-06
"8" 0.0950763577910347 0.0376211674665092 0.0148864793985261 0.00589049420329708 0.0023308346473453 0.000922297852398255 0.000364947950944209 0.000144407803349048 5.7141336495092e-05 2.26104979143903e-05 8.9468438663586e-06 3.54021461500208e-06 1.40084254374893e-06 5.54305330547264e-07 2.19335428413558e-07 8.67897664088173e-08
"9" 0.058996910514567 0.0191134828586265 0.00619227725317596 0.0020061386961139 0.000649937382241952 0.00021056300925444 6.82170037878822e-05 2.2100556134115e-05 7.16001223032215e-06 2.3196599591097e-06 7.51510214341449e-07 2.43469996557725e-07 7.88780220050153e-08 2.55544520614004e-08 8.27898574988209e-09 2.68217862320288e-09
"10" 0.0355446014964065 0.00942816064389511 0.00250080770032207 0.000663336083273012 0.000175949058104433 4.66702653880742e-05 1.23792289362554e-05 3.28357483682494e-06 8.70964077370991e-07 2.31022121245213e-07 6.12783258130911e-08 1.62539985098208e-08 4.31135257126782e-09 1.1435808230539e-09 3.03333368644461e-10 8.04587928358957e-11
