"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984 0.00697446333637984
"2" 0.081218735571693 0.0794736850634537 0.0777661283828992 0.0760952599446853 0.0744602914721232 0.0728604516252891 0.071294985637124 0.0697631549573524 0.0682642369040512 0.0667975243227056 0.0653623252525899 0.0639579626003167 0.0625837738204001 0.0612391106026821 0.0599233385664749 0.0586358369612755
"3" 0.241477441584645 0.219829964096354 0.200123095546648 0.182182868180877 0.165850909751065 0.150983045441718 0.137448025127336 0.125126364726146 0.1139092914218 0.10369778344168 0.0944016959152072 0.0859389650954232 0.0782348839188877 0.0712214425087113 0.064836727798826 0.0590243769795153
"4" 0.322203143851608 0.253790819890722 0.19990425757754 0.157459250160562 0.124026450269622 0.0976923257972929 0.0769496385564296 0.0606111772407944 0.0477418071797822 0.0376049477431604 0.0296204140207889 0.0233312098385385 0.0183773715029057 0.0144753652165072 0.0114018589719501 0.00898094010560714
"5" 0.296102704631419 0.193880966549662 0.126948618172948 0.0831229178543055 0.054426897843036 0.0356374305099402 0.023334536850024 0.0152788964359609 0.0100042558290836 0.00655054735878627 0.0042891416845777 0.00280842735465555 0.00183889103844191 0.0012040618553499 0.000788390894947764 0.000516219495264977
"6" 0.230316816243168 0.123900869012531 0.0666535148951185 0.0358568191109659 0.019289477513371 0.0103769367156456 0.00558236041001486 0.00300307774839912 0.00161553094041557 0.000869088461273214 0.000467533449606325 0.000251513552694692 0.000135303831720215 7.27878346197708e-05 3.91568280164497e-05 2.10647450678984e-05
"7" 0.163417698477835 0.0720311059179498 0.0317498059762887 0.0139946508759735 0.00616854960583541 0.00271896773823629 0.00119846415023983 0.000528257948489585 0.000232845062646707 0.000102633236951697 4.52385857249879e-05 1.994022306205e-05 8.78923355786266e-06 3.87411044973121e-06 1.70762691398616e-06 7.52686252807325e-07
"8" 0.10910625674291 0.0393806957421842 0.0142140262477593 0.00513039544792929 0.00185175945177974 0.000668372078148403 0.000241241503813612 8.70734506496412e-05 3.14281982502204e-05 1.13436602992743e-05 4.09436862911572e-06 1.47781703866427e-06 5.3340170306993e-07 1.92525440832016e-07 6.94899269241789e-08 2.50816199825822e-08
"9" 0.0696800002675027 0.0205919954059593 0.00608539427627998 0.00179836984069373 0.000531458429328566 0.000157057828547342 4.64140940226881e-05 1.37164007924481e-05 4.05350259787692e-06 1.19790049588238e-06 3.54006334863785e-07 1.0461677372575e-07 3.09165917864043e-08 9.13654296196194e-09 2.7000523819862e-09 7.97925746731659e-10
"10" 0.0430094660397797 0.0104063583513197 0.00251787115970986 0.000609211691820574 0.000147401857326828 3.56646266562422e-05 8.62923722669835e-06 2.08788769422331e-06 5.05175012479874e-07 1.2222965533066e-07 2.9574084768983e-08 7.15559974015246e-09 1.73133363352534e-09 4.18904949889248e-10 1.01356176327723e-10 2.45236407029628e-11
"11" 0.0258420663260332 0.00511921990198595 0.00101409895301169 0.000200889335912383 3.97954510883447e-05 7.88333497212389e-06 1.56166015419066e-06 3.09359230048012e-07 6.12829449218402e-08 1.2139929808173e-08 2.40487620063512e-09 4.76397280031029e-10 9.43725786637267e-11 1.86948666101982e-11 3.70338548042066e-12 7.33627273334432e-13
