"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05 6.85570610337686e-05
"2" 0.00150860537951787 0.00150812465988206 0.00150764409342837 0.00150716368010799 0.00150668341987212 0.00150620331267197 0.0015057233584588 0.00150524355718383 0.00150476390879835 0.00150428441325364 0.00150380507050098 0.00150332588049169 0.00150284684317711 0.00150236795850857 0.00150188922643743 0.00150141064691507
"3" 0.0138334377441196 0.0138094829528014 0.0137855696430034 0.0137616977428938 0.0137378671807651 0.013714077885034 0.0136903297842413 0.0136666228070513 0.0136429568822521 0.0136193319387548 0.013595747905594 0.0135722047119268 0.0135487022870331 0.0135252405603155 0.0135018194612985 0.0134784389196288
"4" 0.0829969127931191 0.0823442714524686 0.0816967621186023 0.0810543444362869 0.0804169783676199 0.0797846241895347 0.0791572424913244 0.0785347941721862 0.077917240438784 0.0773045428028308 0.0766966630786901 0.0760935633809957 0.075495206122291 0.0749015540106859 0.074312570047533 0.0737282175251218
"5" 0.319495669340882 0.30920469329559 0.299245190250177 0.289606483438011 0.2802782399918 0.271250459866572 0.262513465119444 0.254057889534698 0.245874668583026 0.237955029704189 0.23029048290268 0.222872811646293 0.21569406405785 0.20874654439065 0.202022804778487 0.195515637251406
"6" 0.668531168713803 0.598732237594793 0.536220761441764 0.480235883332843 0.430096184676585 0.385191391342048 0.34497494572195 0.308957354319957 0.276700229892416 0.247810955628612 0.221937906424735 0.19876616908743 0.17801370937547 0.159427939226798 0.142782642389036 0.127875221033834
"7" 0.851600758851829 0.657955195594348 0.508342712133395 0.39275062300512 0.303443028077547 0.234443094155628 0.181133060612677 0.1399451997726 0.108123049835013 0.0835369410642233 0.0645414694925462 0.049865379689385 0.0385264870960786 0.02976594617769 0.0229974653449086 0.0177680698988389
"8" 0.867232666798673 0.556698940360014 0.357359359330855 0.229398158399174 0.147256574377872 0.0945277802089964 0.0606798118793063 0.0389519309727488 0.0250042457205313 0.0160508680427195 0.0103034647717147 0.00661405887952085 0.00424573440400946 0.00272544604723801 0.00174953387319532 0.00112307076361307
"9" 0.810043713551105 0.427219651554956 0.225317013911031 0.118832915510801 0.0626728606228249 0.033053867623832 0.0174327157566494 0.00919407017994528 0.00484898208940945 0.00255736869995848 0.00134876445137042 0.000711342695838139 0.000375164418374268 0.000197862917040663 0.000104353536802586 5.50363898707246e-05
"10" 0.725475844779538 0.313510003835378 0.135481454292564 0.0585474920502582 0.0253009450132776 0.0109336505484366 0.00472491103603416 0.00204184176177366 0.000882369582903789 0.000381310684995242 0.00016478110908249 7.12091608730931e-05 3.07726087079048e-05 1.32981969606053e-05 5.74673548419784e-06 2.48341702436593e-06
"11" 0.632501133135155 0.22382485394806 0.0792054948527111 0.0280286585881952 0.00991857577197778 0.00350991272147067 0.00124206212621241 0.000439531819675815 0.000155538291064915 5.50407476874772e-05 1.94774154020514e-05 6.89252466005983e-06 2.43907598666964e-06 8.63122290040067e-07 3.0543537455806e-07 1.08085226285943e-07
"12" 0.540568248885815 0.156623168731661 0.0453796852369846 0.0131482196975339 0.00380953901094326 0.0011037682522616 0.000319803616973323 9.26592635905784e-05 2.68469106459934e-05 7.77857046672276e-06 2.25374752810903e-06 6.52996323963056e-07 1.89197855478972e-07 5.48178101533501e-08 1.58828032294621e-08 4.60185180181619e-09
"13" 0.454821918507312 0.107892648667843 0.0255942450503853 0.00607145517129579 0.00144026783460446 0.00034165968073079 8.10483540855601e-05 1.92262536976209e-05 4.56084315857982e-06 1.08192113993265e-06 2.56652840786935e-07 6.08830701728446e-08 1.44426542184614e-08 3.42607986558268e-09 8.12733107626912e-10 1.92796178182659e-10
