"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503 0.00390478937007503
"2" 0.0295134366969063 0.0287431945929204 0.0279930542786667 0.0272624911373416 0.0265509942435988 0.0258580660062292 0.0251832218201663 0.0245259897275736 0.0238859100877775 0.023262535255813 0.0226554292693604 0.0220641675438507 0.0214883365755292 0.0209275336522686 0.0203813665719283 0.0198494533680649
"3" 0.0792396477287862 0.0729464002196231 0.0671529651824581 0.0618196472919761 0.0569099038429748 0.0523900943678955 0.0482292501398386 0.0443988619817514 0.0408726849279022 0.0376265583992265 0.034638240660425 0.0318872564245521 0.0293547565609143 0.0270233889450288 0.0248771795657351 0.0229014230748315
"4" 0.121158222490866 0.100882723270324 0.0840002737346532 0.0699430562415467 0.0582382758877848 0.0484922587121241 0.0403772110207128 0.0336201945034076 0.0279939463344093 0.0233092355041064 0.0194084982980074 0.0161605388609761 0.0134561166076374 0.0112042720676579 0.00932926759083287 0.00776804001686099
"5" 0.12865929545614 0.0927319090404127 0.0668370437113957 0.0481731742428835 0.0347210856101875 0.025025417255498 0.0180372098915024 0.0130004202267052 0.00937012581699506 0.0067535707535024 0.0048676740113603 0.00350840335367548 0.00252870140098834 0.00182257572199091 0.00131363167714953 0.000946807401409738
"6" 0.109597100897565 0.0663834219372677 0.0402087160336486 0.0243545873034748 0.0147516752891637 0.00893515135876994 0.00541205851126447 0.00327810645318295 0.00198556277542702 0.00120266366924522 0.000728458409486106 0.000441230302303933 0.000267255037674094 0.000161877492976404 9.80498738597426e-05 5.93892182733074e-05
"7" 0.0821481882667571 0.0411895933620665 0.0206527086857124 0.010355391768682 0.00519225542347728 0.00260342795181959 0.00130537435998794 0.000654522518482971 0.000328181508946789 0.00016455217318454 8.25074446962375e-05 4.1369726686431e-05 2.0743028612884e-05 1.04006787208495e-05 5.21496257239615e-06 2.61481345221972e-06
"8" 0.0570020810685152 0.0235043331104652 0.00969181588832998 0.00399633951628532 0.00164785729665523 0.000679480224108666 0.000280178008066533 0.000115529066805594 4.76374479534524e-05 1.96429046842089e-05 8.09958805538726e-06 3.33979763795887e-06 1.37713772431878e-06 5.67851264455946e-07 2.34148736796621e-07 9.65492803753484e-08
"9" 0.0376132390068975 0.0127203333530722 0.00430185979419665 0.00145483590525999 0.000492007553125962 0.000166390883987522 5.62713440032515e-05 1.90302742557082e-05 6.4358039542568e-06 2.17650949119682e-06 7.36068655748368e-07 2.48929337623649e-07 8.41848306483686e-08 2.84702710373549e-08 9.62829439339323e-09 3.25617036817858e-09
"10" 0.0239564280020195 0.00663770290365469 0.00183913477557973 0.000509576395907137 0.00014119036120333 3.91201756141775e-05 1.08391828382686e-05 3.00325555181912e-06 8.32123975036947e-07 2.30559903372816e-07 6.38821505424382e-08 1.77000818365536e-08 4.90423215812948e-09 1.3588351332456e-09 3.76497861399539e-10 1.04317761713927e-10
"11" 0.0148608967227393 0.00337207750227734 0.000765156160729241 0.000173621143021333 3.93962734029413e-05 8.93938567060693e-06 2.02843084548922e-06 4.60270072971664e-07 1.04439616733519e-07 2.36983331829958e-08 5.37737511125925e-09 1.22017708435033e-09 2.76869678303885e-10 6.28243389810195e-11 1.42554345155486e-11 3.23469242212784e-12
