"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05 1.05001110224201e-05
"2" 0.000232189565719296 0.000232177180015242 0.00023216479497188 0.000232152410589174 0.000232140026867089 0.000232127643805589 0.00023211526140464 0.000232102879664207 0.000232090498584253 0.000232078118164744 0.000232065738405645 0.00023205335930692 0.000232040980868535 0.000232028603090453 0.00023201622597264 0.00023200384951506
"3" 0.00217273064261133 0.00217204312340234 0.0021713558217457 0.00217066873757258 0.00216998187081415 0.00216929522140162 0.00216860878926621 0.00216792257433917 0.00216723657655176 0.00216655079583529 0.00216586523212105 0.00216517988534039 0.00216449475542466 0.00216380984230523 0.00216312514591351 0.00216244066618091
"4" 0.0140973369958934 0.0140746706348062 0.0140520407177599 0.0140294471861578 0.014006889981498 0.0139843690453721 0.013961884319466 0.0139394357455591 0.0139170232655245 0.0138946468213289 0.0138723063550321 0.0138500018087872 0.0138277331248401 0.0138055002455299 0.0137833031132881 0.013761141670639
"5" 0.0693350563846776 0.0687940205980591 0.0682572066255945 0.0677245815235946 0.0671961126054367 0.0666717674395587 0.0661515138474685 0.0656353199017695 0.0651231539242013 0.0646149844836953 0.0641107803944461 0.0636105107139977 0.0631141447413444 0.0626216520150469 0.0621330023113625 0.0616481656423911
"6" 0.221586959286039 0.213919556943719 0.206517463800408 0.199371499566885 0.192472801612382 0.185812813972899 0.179383276739845 0.173176215815864 0.167183933025131 0.161398996565849 0.155814231793119 0.150422712320734 0.145217751430877 0.140192893781063 0.135341907398033 0.130658775948686
"7" 0.369467452273692 0.326686486496156 0.288859166896642 0.255411906366699 0.22583753396067 0.199687604508976 0.176565598708129 0.156120910578396 0.138043531119097 0.122059347548195 0.10792598684713 0.0954291405853014 0.0843793152964012 0.0746089591315688 0.0659699212199404 0.0583312052121057
"8" 0.38542576685457 0.290723753913426 0.219290738601308 0.165409352999161 0.124767029533996 0.0941108309565536 0.0709870911923871 0.0535450283961749 0.0403886117572691 0.030464825746473 0.0229793886786892 0.0173331798593138 0.0130742870594266 0.00986183628738146 0.00743870885785638 0.00561096208246259
"9" 0.336149019343439 0.209669039213862 0.130778623393661 0.0815716445349658 0.0508793640693831 0.0317354112800213 0.0197945934964653 0.0123466473534243 0.00770107761480627 0.00480345754856455 0.00299610075043272 0.00186878297892444 0.00116563163699128 0.000727049169688475 0.000453488459277857 0.000282858149451325
"10" 0.275299516846764 0.140883568936332 0.0720966757354904 0.0368952227101621 0.018881001723667 0.00966228687355042 0.00494464165583755 0.00253040314623363 0.00129492499722601 0.000662673357380487 0.000339120782688297 0.000173543879454765 8.88104758943433e-05 4.54484517308236e-05 2.32580868859027e-05 1.19022449608625e-05
"11" 0.218680178753309 0.0916624653711864 0.0384214408723443 0.0161048157796014 0.00675053005317114 0.00282956704518694 0.00118604755480599 0.000497146305352282 0.000208384940320419 8.73470905543062e-05 3.66125988594512e-05 1.53466175774872e-05 6.43272202483499e-06 2.69635393205469e-06 1.13020965290246e-06 4.73741167406946e-07
"12" 0.170241513576213 0.0584287296778524 0.0200533722947618 0.00688253437323578 0.00236216027421709 0.000810718967534349 0.000278247522614782 9.54975607351673e-05 3.27757962430911e-05 1.12490079442733e-05 3.86078125430739e-06 1.32506190478775e-06 4.54775584491051e-07 1.56083901817634e-07 5.35696841198739e-08 1.83856952785304e-08
"13" 0.130527112259853 0.0366784060847105 0.0103067129090905 0.00289620903223202 0.000813841118149718 0.000228691147020124 6.42627160990391e-05 1.80579647889138e-05 5.07432788578517e-06 1.42589731420148e-06 4.00680286416372e-07 1.12592043146258e-07 3.16386121544182e-08 8.89051971245775e-09 2.49825562422978e-09 7.02015333844902e-10
"14" 0.0988729221854435 0.0227472943341742 0.00523337824035439 0.00120402221926976 0.000277004534722318 6.37293158121833e-05 1.46619465921752e-05 3.37321490325341e-06 7.76061944571766e-07 1.78545440799407e-07 4.10772292769044e-08 9.45047242602551e-09 2.17423206597052e-09 5.00216800133298e-10 1.15082861232619e-10 2.647664961664e-11
