"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06 5.7261170807385e-06
"2" 0.000169408998257714 0.000169405402189184 0.000169401806196988 0.000169398210281125 0.000169394614441593 0.00016939101867839 0.000169387422991515 0.000169383827380966 0.000169380231846742 0.00016937663638884 0.00016937304100726 0.000169369445702 0.000169365850473058 0.000169362255320432 0.000169358660244121 0.000169355065244123
"3" 0.0021391321135217 0.00213880074616722 0.00213846943014399 0.00213813816544406 0.00213780695205947 0.00213747578998229 0.00213714467920455 0.00213681361971831 0.00213648261151564 0.00213615165458858 0.00213582074892919 0.00213548989452952 0.00213515909138165 0.00213482833947763 0.00213449763880952 0.00213416698936938
"4" 0.0188929778461046 0.0188741995657006 0.0188554399495758 0.0188366989791794 0.0188179766359787 0.0187992729014598 0.0187805877571267 0.0187619211845023 0.0187432731651276 0.0187246436805619 0.018706032712383 0.0186874402421868 0.0186688662515878 0.0186503107222185 0.0186317736357297 0.0186132549737905
"5" 0.125349459839383 0.124578495602741 0.123812273196299 0.123050763455339 0.122293937394524 0.121541766206789 0.12079422126225 0.120051274107108 0.119312896462574 0.118579060223784 0.117849737458738 0.117124900407228 0.116404521479788 0.115688573256642 0.114977028486659 0.114269860086315
"6" 0.481937909250367 0.465433054661649 0.449493439328374 0.434099705587366 0.41923315871441 0.404875744220677 0.391010025926684 0.377619164787146 0.36468689844101 0.352197521461843 0.340135866284568 0.328487284785414 0.317237630492687 0.306373241406765 0.29588092340846 0.285747934235584
"7" 0.816156498559946 0.711297648374607 0.61991094290856 0.540265496471026 0.470852805578138 0.41035817754224 0.357635829883238 0.311687188939002 0.271641976645389 0.236741727265072 0.20632542186812 0.179816968478029 0.156714290754224 0.136579818548104 0.119032200221538 0.103739079757161
"8" 0.873289328863395 0.63963990360621 0.468503613593751 0.343155007548644 0.251343545255593 0.184096330672648 0.134841174984894 0.0987642850070569 0.0723398026904462 0.05298521680098 0.0388089695441985 0.0284255912878451 0.0208202961725998 0.0152498053013284 0.0111697047823208 0.00818123920003961
"9" 0.819161396937497 0.493529633105965 0.297342501324306 0.179143372886005 0.107930578057429 0.0650261826164423 0.039177075688569 0.0236034655234362 0.0142206526373942 0.00856768092942257 0.00516186973833867 0.00310993131222643 0.001873676256286 0.00112885538647367 0.000680114549829733 0.000409756472292734
"10" 0.73671405746071 0.363673480520373 0.179524741104666 0.0886210691595697 0.0437471395344133 0.0215954539433218 0.0106604371390105 0.00526244645252931 0.00259776801876146 0.00128236909205154 0.000633032078450606 0.000312491633517466 0.000154259198455507 7.61489197015754e-05 3.75903546094819e-05 1.85562023099504e-05
"11" 0.648420990923439 0.262097592510754 0.105942202614542 0.0428227905006805 0.0173093568097427 0.0069965975982398 0.00282808763432166 0.00114313844052075 0.000462066832136783 0.000186771566586161 7.54947459087962e-05 3.0515654839809e-05 1.23347019596215e-05 4.98579739584064e-06 2.01530411952767e-06 8.14604038578347e-07
"12" 0.56241461834474 0.186128105034922 0.0615980992561179 0.0203855609621913 0.0067464921931328 0.00223271544974494 0.000738905217233325 0.000244536723260907 8.09281185577267e-05 2.6782727297387e-05 8.86360012156385e-06 2.93336097711944e-06 9.70780101096093e-07 3.21274473900445e-07 1.06324066040771e-07 3.51873800684999e-08
"13" 0.482546098805235 0.130748460170495 0.0354269983309005 0.00959913569231345 0.00260093743135658 0.000704737982529902 0.000190952545813943 5.17396190594551e-05 1.40191279933281e-05 3.79855811206251e-06 1.0292397456948e-06 2.78878043422298e-07 7.55635054207393e-08 2.04743381063666e-08 5.54763200250845e-09 1.50316072125848e-09
"14" 0.410610806252442 0.0910897396974031 0.0202073120137015 0.00448278214621714 0.000994458627491752 0.000220610310636513 4.89401045088147e-05 1.08568535279388e-05 2.40848011482868e-06 5.34296281017107e-07 1.18528076753093e-07 2.62942219100664e-08 5.83309984263097e-09 1.29401257395928e-09 2.87063240256396e-10 6.36819962686812e-11
"15" 0.3471864312517 0.0630584028573088 0.0114531036151926 0.00208019195660826 0.000377818862181397 6.86220769994677e-05 1.24636166244659e-05 2.26372832409123e-06 4.1115400767652e-07 7.46766368691032e-08 1.3563287697459e-08 2.46345819625622e-09 4.47430329582913e-10 8.12653935572827e-11 1.47599832943292e-11 2.68081033404845e-12
"16" 0.292121776351269 0.0434395447087388 0.00645961443912848 0.00096056758840299 0.000142839808874851 2.12407864326607e-05 3.15858031337187e-06 4.69692100509041e-07 6.98448820017772e-08 1.03861817913377e-08 1.5444620867134e-09 2.29666992665633e-10 3.4152296760046e-11 5.07856771427474e-12 7.55201039909178e-13 1.12301074390883e-13
"17" 0.244857409424768 0.029810941117067 0.00362942747933582 0.000441876147956177 5.37976116740927e-05 6.54976068571029e-06 7.97421366955126e-07 9.70845908712198e-08 1.18198711186059e-08 1.43904765943521e-09 1.75201416779086e-10 2.13304515942483e-11 2.59694341278227e-12 3.16173103949276e-13 3.84934963037256e-14 4.68651267035878e-15
